source,target,weight,type
367,367,1,directed
367,476,1,directed
367,548,3,directed
367,553,2,directed
368,369,3,directed
369,8,2,directed
369,36,1,directed
369,37,2,directed
369,54,1,directed
369,70,1,directed
369,127,1,directed
369,158,1,directed
369,218,1,directed
369,249,3,directed
369,270,4,directed
369,284,1,directed
369,356,1,directed
369,417,3,directed
369,432,1,directed
369,456,4,directed
369,468,1,directed
369,501,1,directed
369,503,1,directed
369,508,3,directed
369,515,1,directed
369,521,5,directed
369,541,2,directed
369,546,53,directed
369,547,2,directed
369,554,2,directed
369,555,41,directed
371,49,1,directed
371,59,1,directed
371,69,2,directed
371,166,1,directed
371,358,2,directed
371,371,2,directed
371,519,1,directed
372,26,2,directed
372,78,1,directed
372,79,1,directed
372,121,2,directed
372,127,2,directed
372,137,1,directed
372,152,4,directed
372,158,1,directed
372,206,1,directed
372,265,2,directed
372,267,1,directed
372,273,1,directed
372,307,1,directed
372,343,3,directed
372,411,9,directed
372,480,1,directed
372,531,3,directed
372,546,2,directed
372,547,1,directed
372,549,6,directed
372,552,38,directed
374,7,2,directed
374,20,1,directed
374,38,1,directed
374,111,1,directed
374,222,1,directed
374,227,1,directed
374,240,1,directed
374,409,1,directed
374,434,3,directed
374,439,4,directed
374,506,1,directed
374,545,1,directed
374,551,39,directed
374,557,13,directed
375,21,1,directed
375,65,2,directed
375,97,1,directed
375,158,1,directed
375,256,1,directed
375,276,2,directed
375,300,2,directed
375,375,1,directed
375,433,1,directed
375,545,1,directed
375,546,1,directed
375,547,1,directed
375,551,7,directed
375,554,1,directed
375,555,2,directed
375,557,1,directed
376,79,1,directed
376,557,1,directed
377,7,1,directed
377,14,3,directed
377,24,1,directed
377,41,3,directed
377,45,9,directed
377,62,1,directed
377,65,1,directed
377,69,1,directed
377,71,2,directed
377,73,2,directed
377,104,2,directed
377,110,1,directed
377,115,1,directed
377,127,1,directed
377,135,4,directed
377,153,6,directed
377,227,1,directed
377,251,1,directed
377,256,1,directed
377,263,2,directed
377,274,2,directed
377,276,5,directed
377,287,1,directed
377,305,3,directed
377,332,2,directed
377,343,1,directed
377,347,1,directed
377,352,2,directed
377,364,1,directed
377,377,1,directed
377,425,1,directed
377,456,10,directed
377,476,4,directed
377,484,2,directed
377,517,2,directed
377,519,1,directed
377,532,1,directed
377,537,1,directed
377,544,25,directed
377,545,1,directed
377,546,2,directed
377,547,2,directed
377,548,1,directed
377,549,1,directed
377,551,4,directed
377,555,1,directed
377,557,1,directed
380,281,1,directed
380,327,1,directed
380,501,1,directed
380,555,2,directed
382,2,2,directed
382,14,11,directed
382,21,1,directed
382,24,1,directed
382,53,1,directed
382,62,1,directed
382,69,2,directed
382,79,1,directed
382,97,41,directed
382,127,7,directed
382,151,1,directed
382,152,1,directed
382,208,2,directed
382,215,1,directed
382,221,1,directed
382,227,5,directed
382,251,3,directed
382,263,31,directed
382,267,1,directed
382,274,1,directed
382,276,2,directed
382,287,3,directed
382,296,1,directed
382,297,1,directed
382,317,5,directed
382,318,1,directed
382,332,1,directed
382,353,4,directed
382,358,4,directed
382,360,2,directed
382,388,4,directed
382,390,1,directed
382,395,1,directed
382,411,5,directed
382,425,1,directed
382,451,2,directed
382,456,3,directed
382,460,1,directed
382,474,6,directed
382,509,2,directed
382,519,1,directed
382,541,2,directed
382,544,124,directed
382,545,60,directed
382,546,26,directed
382,548,56,directed
382,549,65,directed
382,551,50,directed
382,552,11,directed
382,553,11,directed
382,554,13,directed
382,555,8,directed
382,557,2,directed
383,16,3,directed
383,28,1,directed
383,62,6,directed
383,87,3,directed
383,99,1,directed
383,107,6,directed
383,112,2,directed
383,164,1,directed
383,170,2,directed
383,180,2,directed
383,197,1,directed
383,251,3,directed
383,252,1,directed
383,256,1,directed
383,258,2,directed
383,276,28,directed
383,278,1,directed
383,284,2,directed
383,289,3,directed
383,308,1,directed
383,322,1,directed
383,328,1,directed
383,330,1,directed
383,336,1,directed
383,340,1,directed
383,406,1,directed
383,409,1,directed
383,418,1,directed
383,443,1,directed
383,450,1,directed
383,463,1,directed
383,476,1,directed
383,478,1,directed
383,481,4,directed
383,485,6,directed
383,486,6,directed
383,488,1,directed
383,492,3,directed
383,493,3,directed
383,500,2,directed
383,503,3,directed
383,517,1,directed
383,535,1,directed
383,544,2,directed
383,545,2,directed
383,546,2,directed
383,548,5,directed
383,552,1,directed
383,553,1,directed
383,554,64,directed
383,555,1,directed
383,557,1,directed
384,45,1,directed
384,65,3,directed
384,115,1,directed
384,166,2,directed
384,179,3,directed
384,198,1,directed
384,426,1,directed
384,435,2,directed
384,529,3,directed
384,544,28,directed
385,16,1,directed
385,19,2,directed
385,46,2,directed
385,97,2,directed
385,103,1,directed
385,126,1,directed
385,133,2,directed
385,176,1,directed
385,191,1,directed
385,196,1,directed
385,197,1,directed
385,204,1,directed
385,221,6,directed
385,251,1,directed
385,264,2,directed
385,273,1,directed
385,274,1,directed
385,298,1,directed
385,300,1,directed
385,301,1,directed
385,307,6,directed
385,317,6,directed
385,335,5,directed
385,343,5,directed
385,354,1,directed
385,360,1,directed
385,375,1,directed
385,388,1,directed
385,419,1,directed
385,425,1,directed
385,451,1,directed
385,476,1,directed
385,478,12,directed
385,491,1,directed
385,501,1,directed
385,545,3,directed
385,548,22,directed
385,551,3,directed
385,553,8,directed
385,554,6,directed
386,62,1,directed
386,112,1,directed
386,195,3,directed
386,199,1,directed
386,284,8,directed
386,353,1,directed
386,469,1,directed
386,546,1,directed
386,554,8,directed
388,34,1,directed
388,158,1,directed
388,222,1,directed
388,301,1,directed
388,520,1,directed
388,544,1,directed
388,546,4,directed
388,548,4,directed
388,549,1,directed
389,7,5,directed
389,18,4,directed
389,22,1,directed
389,54,1,directed
389,62,1,directed
389,79,1,directed
389,97,3,directed
389,100,1,directed
389,103,1,directed
389,111,4,directed
389,130,6,directed
389,131,1,directed
389,135,1,directed
389,150,5,directed
389,158,7,directed
389,178,1,directed
389,195,1,directed
389,201,2,directed
389,202,1,directed
389,210,1,directed
389,222,1,directed
389,227,1,directed
389,253,1,directed
389,272,3,directed
389,274,1,directed
389,276,7,directed
389,287,2,directed
389,295,1,directed
389,297,3,directed
389,298,1,directed
389,308,3,directed
389,311,1,directed
389,312,3,directed
389,323,7,directed
389,331,1,directed
389,353,1,directed
389,357,1,directed
389,369,2,directed
389,375,1,directed
389,404,1,directed
389,434,3,directed
389,438,1,directed
389,439,1,directed
389,456,3,directed
389,460,1,directed
389,469,1,directed
389,494,2,directed
389,512,1,directed
389,528,3,directed
389,533,5,directed
389,543,1,directed
389,545,15,directed
389,546,1,directed
389,551,25,directed
389,552,1,directed
389,553,1,directed
389,554,2,directed
389,555,4,directed
389,557,21,directed
390,7,5,directed
390,14,7,directed
390,16,1,directed
390,21,1,directed
390,22,1,directed
390,53,3,directed
390,54,2,directed
390,62,2,directed
390,79,3,directed
390,84,1,directed
390,97,1,directed
390,103,1,directed
390,134,3,directed
390,140,1,directed
390,158,4,directed
390,197,2,directed
390,203,1,directed
390,218,1,directed
390,227,6,directed
390,262,1,directed
390,263,5,directed
390,267,1,directed
390,273,2,directed
390,276,12,directed
390,295,1,directed
390,297,2,directed
390,300,1,directed
390,343,1,directed
390,347,1,directed
390,395,1,directed
390,401,3,directed
390,429,1,directed
390,445,1,directed
390,469,2,directed
390,481,2,directed
390,521,2,directed
390,533,1,directed
390,541,1,directed
390,544,1,directed
390,545,35,directed
390,546,12,directed
390,547,2,directed
390,548,2,directed
390,549,20,directed
390,551,73,directed
390,553,2,directed
390,554,24,directed
390,555,2,directed
390,557,8,directed
391,54,1,directed
391,78,1,directed
391,103,1,directed
391,112,7,directed
391,117,1,directed
391,145,10,directed
391,165,5,directed
391,178,8,directed
391,185,2,directed
391,220,5,directed
391,227,5,directed
391,276,1,directed
391,277,16,directed
391,279,1,directed
391,312,1,directed
391,313,13,directed
391,323,4,directed
391,425,1,directed
391,440,2,directed
391,448,1,directed
391,456,1,directed
391,460,3,directed
391,476,3,directed
391,481,1,directed
391,506,1,directed
391,545,2,directed
391,546,1,directed
391,549,1,directed
391,551,17,directed
391,552,1,directed
391,554,1,directed
391,555,1,directed
391,557,5,directed
392,7,3,directed
392,18,2,directed
392,20,2,directed
392,22,2,directed
392,53,1,directed
392,79,1,directed
392,81,1,directed
392,84,1,directed
392,97,4,directed
392,130,2,directed
392,145,1,directed
392,158,21,directed
392,160,1,directed
392,178,1,directed
392,180,1,directed
392,222,2,directed
392,227,1,directed
392,248,1,directed
392,252,3,directed
392,258,1,directed
392,263,1,directed
392,295,1,directed
392,297,7,directed
392,311,2,directed
392,320,1,directed
392,329,1,directed
392,339,1,directed
392,347,1,directed
392,353,2,directed
392,395,1,directed
392,402,1,directed
392,404,2,directed
392,438,1,directed
392,459,1,directed
392,469,2,directed
392,483,1,directed
392,503,1,directed
392,506,2,directed
392,530,1,directed
392,531,3,directed
392,533,1,directed
392,543,1,directed
392,544,1,directed
392,545,10,directed
392,546,1,directed
392,548,2,directed
392,549,1,directed
392,551,60,directed
392,552,1,directed
392,554,2,directed
392,555,2,directed
392,557,29,directed
393,1,2,directed
393,9,1,directed
393,15,1,directed
393,97,2,directed
393,121,1,directed
393,203,1,directed
393,208,1,directed
393,211,1,directed
393,227,2,directed
393,310,2,directed
393,334,2,directed
393,545,1,directed
393,551,15,directed
393,552,1,directed
393,555,1,directed
393,557,3,directed
395,7,4,directed
395,9,9,directed
395,14,3,directed
395,16,5,directed
395,20,3,directed
395,42,2,directed
395,47,3,directed
395,48,1,directed
395,74,3,directed
395,78,1,directed
395,79,2,directed
395,97,2,directed
395,103,2,directed
395,130,8,directed
395,131,2,directed
395,147,1,directed
395,152,1,directed
395,158,2,directed
395,176,2,directed
395,178,2,directed
395,197,6,directed
395,202,2,directed
395,227,3,directed
395,232,1,directed
395,240,1,directed
395,241,1,directed
395,251,9,directed
395,270,1,directed
395,273,6,directed
395,284,5,directed
395,287,24,directed
395,317,1,directed
395,320,2,directed
395,326,1,directed
395,331,8,directed
395,347,2,directed
395,355,6,directed
395,369,1,directed
395,391,1,directed
395,395,1,directed
395,396,2,directed
395,425,2,directed
395,438,2,directed
395,440,1,directed
395,456,3,directed
395,484,1,directed
395,503,1,directed
395,515,6,directed
395,533,2,directed
395,543,6,directed
395,544,2,directed
395,545,15,directed
395,546,1,directed
395,548,3,directed
395,549,2,directed
395,551,21,directed
395,552,2,directed
395,554,1,directed
395,555,2,directed
395,557,9,directed
396,7,2,directed
396,18,1,directed
396,36,2,directed
396,47,2,directed
396,62,1,directed
396,82,1,directed
396,94,4,directed
396,103,1,directed
396,133,1,directed
396,136,3,directed
396,138,2,directed
396,149,2,directed
396,167,2,directed
396,176,3,directed
396,177,2,directed
396,211,2,directed
396,218,7,directed
396,241,1,directed
396,247,1,directed
396,251,2,directed
396,254,2,directed
396,270,5,directed
396,287,1,directed
396,292,2,directed
396,316,5,directed
396,331,1,directed
396,337,10,directed
396,344,2,directed
396,359,2,directed
396,387,1,directed
396,395,1,directed
396,396,3,directed
396,404,1,directed
396,417,2,directed
396,428,2,directed
396,429,1,directed
396,445,1,directed
396,468,3,directed
396,470,1,directed
396,471,1,directed
396,475,2,directed
396,476,3,directed
396,478,1,directed
396,484,1,directed
396,485,2,directed
396,489,2,directed
396,510,6,directed
396,515,2,directed
396,521,3,directed
396,530,5,directed
396,531,1,directed
396,541,2,directed
396,546,254,directed
396,547,2,directed
396,549,1,directed
396,551,1,directed
396,554,1,directed
396,555,30,directed
396,557,1,directed
397,7,4,directed
397,14,12,directed
397,16,4,directed
397,21,1,directed
397,26,1,directed
397,38,1,directed
397,45,2,directed
397,56,3,directed
397,62,12,directed
397,68,1,directed
397,78,6,directed
397,79,1,directed
397,80,2,directed
397,81,1,directed
397,84,1,directed
397,86,1,directed
397,95,1,directed
397,97,4,directed
397,101,11,directed
397,123,1,directed
397,127,14,directed
397,134,1,directed
397,143,2,directed
397,144,6,directed
397,152,23,directed
397,158,1,directed
397,177,95,directed
397,194,36,directed
397,199,2,directed
397,200,7,directed
397,206,2,directed
397,216,9,directed
397,220,2,directed
397,225,2,directed
397,227,1,directed
397,248,5,directed
397,251,7,directed
397,253,6,directed
397,256,29,directed
397,258,3,directed
397,263,10,directed
397,270,12,directed
397,276,2,directed
397,281,30,directed
397,284,2,directed
397,287,1,directed
397,296,4,directed
397,317,2,directed
397,322,7,directed
397,343,3,directed
397,353,6,directed
397,361,4,directed
397,394,1,directed
397,405,1,directed
397,411,1,directed
397,412,1,directed
397,423,1,directed
397,436,19,directed
397,445,2,directed
397,452,25,directed
397,456,15,directed
397,471,2,directed
397,476,4,directed
397,477,1,directed
397,478,1,directed
397,485,1,directed
397,491,1,directed
397,501,1,directed
397,514,1,directed
397,535,2,directed
397,541,1,directed
397,545,1,directed
397,546,5,directed
397,547,19,directed
397,548,1,directed
397,549,38,directed
397,551,39,directed
397,552,62,directed
397,553,12,directed
397,554,11,directed
397,555,57,directed
397,557,22,directed
398,35,2,directed
398,54,1,directed
398,337,1,directed
398,546,2,directed
398,555,4,directed
399,16,1,directed
399,18,3,directed
399,106,1,directed
399,134,1,directed
399,143,2,directed
399,195,1,directed
399,225,1,directed
399,263,3,directed
399,276,3,directed
399,281,1,directed
399,327,1,directed
399,337,3,directed
399,436,1,directed
399,455,1,directed
399,456,3,directed
399,472,2,directed
399,515,1,directed
399,517,1,directed
399,530,1,directed
399,544,1,directed
399,546,4,directed
399,551,2,directed
399,552,1,directed
399,553,1,directed
399,554,3,directed
399,555,6,directed
400,27,4,directed
400,55,1,directed
400,125,1,directed
400,131,1,directed
400,346,2,directed
400,362,4,directed
400,456,3,directed
400,549,1,directed
400,551,1,directed
400,552,4,directed
400,553,1,directed
400,554,1,directed
400,555,1,directed
403,38,1,directed
403,54,1,directed
403,79,1,directed
403,103,1,directed
403,132,1,directed
403,153,2,directed
403,158,1,directed
403,273,2,directed
403,276,1,directed
403,395,1,directed
403,545,4,directed
403,546,3,directed
403,548,1,directed
403,551,6,directed
403,553,1,directed
403,557,4,directed
404,7,1,directed
404,97,2,directed
404,103,1,directed
404,130,1,directed
404,248,1,directed
404,272,1,directed
404,308,2,directed
404,323,2,directed
404,396,3,directed
404,502,3,directed
404,517,1,directed
404,528,1,directed
404,533,2,directed
404,545,2,directed
404,551,6,directed
404,555,1,directed
405,7,1,directed
405,13,1,directed
405,14,1,directed
405,25,3,directed
405,35,8,directed
405,47,1,directed
405,55,1,directed
405,137,2,directed
405,141,1,directed
405,145,1,directed
405,202,8,directed
405,216,1,directed
405,251,1,directed
405,271,1,directed
405,278,8,directed
405,294,1,directed
405,322,2,directed
405,343,1,directed
405,344,2,directed
405,395,2,directed
405,421,1,directed
405,434,1,directed
405,503,1,directed
405,510,3,directed
405,541,1,directed
405,549,2,directed
